date,wm_yr_wk,weekday,wday,month,year,d,item_id,dept_id,cat_id,store_id,state_id,ventas,sell_price,event_name_1,event_type_1,event_name_2,event_type_2
2013-09-09,11333,Monday,3,9,2013,d_955,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,10,1.48,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,491,1.0,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,56,4.98,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,13,4.28,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,58,1.48,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,46,1.5,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,15,2.98,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,31,1.58,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,68,1.58,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,4,2.48,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,23,1.48,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,66,1.0,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,15,4.98,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,12,4.28,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,10,1.48,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,1,1.5,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,3,2.98,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,7,1.58,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,12,1.58,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-10,11333,Tuesday,4,9,2013,d_956,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,12,1.48,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,620,1.0,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,46,4.98,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,15,4.28,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,47,1.48,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,25,1.5,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,16,2.98,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,26,1.58,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,85,1.58,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,2,2.48,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,22,1.48,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,60,1.0,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,28,4.98,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,7,4.28,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,12,1.48,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,3,1.5,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,1,2.98,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,10,1.58,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,22,1.58,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-11,11333,Wednesday,5,9,2013,d_957,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,9,1.48,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,613,1.0,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,33,4.98,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,15,4.28,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,48,1.48,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,39,1.5,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,22,2.98,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,17,1.58,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,39,1.58,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,1,2.48,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,11,1.48,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,72,1.0,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,10,4.98,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,5,4.28,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,12,1.48,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,0,1.5,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,1,2.98,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,14,1.58,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,22,1.58,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-12,11333,Thursday,6,9,2013,d_958,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,12,1.48,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,709,1.0,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,50,4.98,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,28,4.28,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,51,1.48,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,43,1.5,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,21,2.98,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,33,1.58,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,57,1.58,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,4,2.48,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,39,1.48,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,87,1.0,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,23,4.98,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,9,4.28,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,23,1.48,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,5,1.5,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,0,2.98,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,20,1.58,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,23,1.58,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-13,11333,Friday,7,9,2013,d_959,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,11,1.48,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,763,1.0,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,53,4.98,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,25,4.28,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,48,1.48,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,42,1.5,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,30,2.98,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,33,1.58,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,86,1.58,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,1,2.48,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,31,1.48,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,100,1.0,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,17,4.98,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,14,4.28,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,25,1.48,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,2,1.5,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,0,2.98,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,9,1.58,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,25,1.58,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-14,11334,Saturday,1,9,2013,d_960,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,13,1.48,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,470,1.0,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,66,4.98,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,31,4.28,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,71,1.48,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,61,1.5,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,21,2.98,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,42,1.58,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,108,1.58,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,8,2.48,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,41,1.48,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,74,1.0,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,33,4.98,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,9,4.28,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,14,1.48,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,1,1.5,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,2,2.98,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,14,1.58,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,21,1.58,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-15,11334,Sunday,2,9,2013,d_961,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,17,1.48,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,554,1.0,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,55,4.98,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,22,4.28,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,57,1.48,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,33,1.5,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,14,2.98,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,27,1.58,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,73,1.58,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,2,2.48,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,24,1.48,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,55,1.0,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,45,4.98,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,0,4.28,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,14,1.48,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,3,1.5,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,9,2.98,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,20,1.58,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,17,1.58,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-16,11334,Monday,3,9,2013,d_962,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,9,1.48,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,305,1.0,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,38,4.98,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,16,4.28,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,34,1.48,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,28,1.5,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,20,2.98,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,29,1.58,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,61,1.58,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,1,2.48,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,20,1.48,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,66,1.0,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,21,4.98,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,1,4.28,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,10,1.48,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,3,1.5,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,5,2.98,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,10,1.58,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,25,1.58,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-17,11334,Tuesday,4,9,2013,d_963,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,15,1.48,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,290,1.0,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,45,4.98,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,22,4.28,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,45,1.48,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,27,1.5,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,19,2.98,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,30,1.58,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,63,1.58,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,4,2.48,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,30,1.48,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,61,1.0,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,24,4.98,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,7,4.28,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,17,1.48,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,3,1.5,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,6,2.98,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,10,1.58,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,28,1.58,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-18,11334,Wednesday,5,9,2013,d_964,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,15,1.48,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,228,1.0,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,36,4.98,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,22,4.28,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,48,1.48,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,12,1.5,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,13,2.98,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,34,1.58,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,71,1.58,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,1,2.48,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,27,1.48,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,75,1.0,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,23,4.98,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_202,FOODS_3,FOODS,CA_4,CA,7,4.28,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_252,FOODS_3,FOODS,CA_4,CA,21,1.48,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_288,FOODS_3,FOODS,CA_4,CA,5,1.5,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_329,FOODS_3,FOODS,CA_4,CA,6,2.98,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_555,FOODS_3,FOODS,CA_4,CA,9,1.58,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_586,FOODS_3,FOODS,CA_4,CA,22,1.58,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_587,FOODS_3,FOODS,CA_4,CA,0,2.68,,,,
2013-09-19,11334,Thursday,6,9,2013,d_965,FOODS_3_714,FOODS_3,FOODS,CA_4,CA,16,1.48,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_090,FOODS_3,FOODS,CA_3,CA,335,1.0,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_120,FOODS_3,FOODS,CA_3,CA,59,4.98,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_202,FOODS_3,FOODS,CA_3,CA,20,4.28,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_252,FOODS_3,FOODS,CA_3,CA,45,1.48,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_288,FOODS_3,FOODS,CA_3,CA,50,1.5,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_329,FOODS_3,FOODS,CA_3,CA,16,2.98,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_555,FOODS_3,FOODS,CA_3,CA,30,1.58,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_586,FOODS_3,FOODS,CA_3,CA,65,1.58,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_587,FOODS_3,FOODS,CA_3,CA,3,2.48,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_714,FOODS_3,FOODS,CA_3,CA,22,1.48,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_090,FOODS_3,FOODS,CA_4,CA,88,1.0,,,,
2013-09-20,11334,Friday,7,9,2013,d_966,FOODS_3_120,FOODS_3,FOODS,CA_4,CA,19,4.98,,,,
